INFO     | 2017-11-15 03:09:22,681 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2017-11-15 08:20:54,682 | analysis_m |       Analysing 5 new subset pairs
INFO     | 2017-11-15 08:21:21,162 | progress   |       Finished subset 1/5, 20.00 percent done
INFO     | 2017-11-15 08:21:30,697 | progress   |       Finished subset 2/5, 40.00 percent done
INFO     | 2017-11-15 08:21:36,011 | progress   |       Finished subset 3/5, 60.00 percent done
INFO     | 2017-11-15 08:21:49,517 | progress   |       Finished subset 4/5, 80.00 percent done
INFO     | 2017-11-15 08:21:51,675 | progress   |       Finished subset 5/5, 100.00 percent done
INFO     | 2017-11-15 08:21:51,675 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-15 08:21:51,685 | analysis_m |       Combining subsets: 'ptr' and 'enc'
INFO     | 2017-11-15 08:21:51,686 | analysis_m |       The best scheme has 9 subsets and improves the aic score by 13.69 to 480765.4
INFO     | 2017-11-15 08:21:51,686 | analysis_m |    *** Relaxed clustering algorithm step 2 of up to 9 ***
INFO     | 2017-11-15 08:21:51,686 | analysis_m |       Measuring the similarity of 36 subset pairs
INFO     | 2017-11-15 08:21:51,687 | analysis_m |       Choosing the 4 most similar subset pairs
INFO     | 2017-11-15 08:21:51,687 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-15 08:22:10,182 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-15 08:22:10,182 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-15 08:22:10,183 | analysis_m |       Found no schemes that improve the score, stopping
INFO     | 2017-11-15 08:22:10,183 | analysis_m |    Relaxed clustering algorithm finished after 2 steps
INFO     | 2017-11-15 08:22:10,183 | analysis_m |    Best scoring scheme is scheme step_1, with aic score of 480765.367
INFO     | 2017-11-15 08:22:10,184 | model_util |    Information on best scheme is here: ./analysis/best_scheme.txt
INFO     | 2017-11-15 08:22:10,186 | model_util |    
INFO     | 2017-11-15 08:22:10,186 | model_util |    
INFO     | 2017-11-15 08:22:10,186 | model_util |    *Citations for this analysis*
INFO     | 2017-11-15 08:22:10,186 | model_util |    -----------------------------
INFO     | 2017-11-15 08:22:10,186 | model_util |    
INFO     | 2017-11-15 08:22:10,186 | model_util |    If you use this analysis in your published work, please cite the following papers on which your analysis relied.
INFO     | 2017-11-15 08:22:10,186 | model_util |    
INFO     | 2017-11-15 08:22:10,187 | model_util |    For the version of PartitionFinder you used, please cite:
INFO     | 2017-11-15 08:22:10,187 | model_util |    Lanfear, R., Frandsen, P. B., Wright, A. M., Senfeld, T., Calcott, B. (2016) PartitionFinder 2: new methods for selecting partitioned models of evolution formolecular and morphological phylogenetic analyses. Molecular biology and evolution. DOI: dx.doi.org/10.1093/molbev/msw260
INFO     | 2017-11-15 08:22:10,187 | model_util |    
INFO     | 2017-11-15 08:22:10,187 | model_util |    For the rcluster algorithm you used, please cite:
INFO     | 2017-11-15 08:22:10,187 | model_util |    Lanfear, R., Calcott, B., Kainer, D., Mayer, C., & Stamatakis, A. (2014). Selecting optimal partitioning schemes for phylogenomic datasets. BMC evolutionary biology, 14(1), 82.
INFO     | 2017-11-15 08:22:10,187 | model_util |    
INFO     | 2017-11-15 08:22:10,187 | model_util |    Your analysis also used RAxML, so please cite:
INFO     | 2017-11-15 08:22:10,187 | model_util |    Stamatakis, A. (2014). RAxML version 8: a tool for phylogenetic analysis and post-analysis of large phylogenies. Bioinformatics, 30(9), 1312-1313.
INFO     | 2017-11-15 08:22:10,187 | model_util |    
INFO     | 2017-11-15 08:22:10,189 | main       | Total processing time: 5:12:48 (h:m:s)
INFO     | 2017-11-15 08:22:10,189 | main       | Processing complete.
