INFO     | 2017-11-14 00:56:34,671 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2017-11-14 00:56:57,643 | progress   |       Finished subset 59/77, 76.62 percent done
INFO     | 2017-11-14 00:56:57,851 | progress   |       Finished subset 60/77, 77.92 percent done
INFO     | 2017-11-14 00:56:57,899 | progress   |       Finished subset 61/77, 79.22 percent done
INFO     | 2017-11-14 00:56:58,024 | progress   |       Finished subset 62/77, 80.52 percent done
INFO     | 2017-11-14 00:56:58,154 | progress   |       Finished subset 63/77, 81.82 percent done
INFO     | 2017-11-14 00:56:58,279 | progress   |       Finished subset 64/77, 83.12 percent done
INFO     | 2017-11-14 00:56:58,404 | progress   |       Finished subset 65/77, 84.42 percent done
INFO     | 2017-11-14 00:56:58,641 | progress   |       Finished subset 66/77, 85.71 percent done
INFO     | 2017-11-14 00:56:58,763 | progress   |       Finished subset 67/77, 87.01 percent done
INFO     | 2017-11-14 00:56:58,880 | progress   |       Finished subset 68/77, 88.31 percent done
INFO     | 2017-11-14 00:56:59,033 | progress   |       Finished subset 69/77, 89.61 percent done
INFO     | 2017-11-14 00:56:59,152 | progress   |       Finished subset 70/77, 90.91 percent done
INFO     | 2017-11-14 00:56:59,270 | progress   |       Finished subset 71/77, 92.21 percent done
INFO     | 2017-11-14 00:56:59,396 | progress   |       Finished subset 72/77, 93.51 percent done
INFO     | 2017-11-14 00:56:59,518 | progress   |       Finished subset 73/77, 94.81 percent done
INFO     | 2017-11-14 00:56:59,670 | progress   |       Finished subset 74/77, 96.10 percent done
INFO     | 2017-11-14 00:56:59,811 | progress   |       Finished subset 75/77, 97.40 percent done
INFO     | 2017-11-14 00:56:59,933 | progress   |       Finished subset 76/77, 98.70 percent done
INFO     | 2017-11-14 00:57:00,055 | progress   |       Finished subset 77/77, 100.00 percent done
INFO     | 2017-11-14 00:57:00,057 | analysis_m |    *** Relaxed clustering algorithm step 1 of up to 76 ***
INFO     | 2017-11-14 00:57:00,058 | analysis_m |       Measuring the similarity of 2926 subset pairs
INFO     | 2017-11-14 00:57:00,058 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:00,059 | analysis_m |       Analysing 10 new subset pairs
INFO     | 2017-11-14 00:57:00,684 | progress   |       Finished subset 1/10, 10.00 percent done
INFO     | 2017-11-14 00:57:01,313 | progress   |       Finished subset 2/10, 20.00 percent done
INFO     | 2017-11-14 00:57:01,359 | progress   |       Finished subset 3/10, 30.00 percent done
INFO     | 2017-11-14 00:57:01,525 | progress   |       Finished subset 4/10, 40.00 percent done
INFO     | 2017-11-14 00:57:01,573 | progress   |       Finished subset 5/10, 50.00 percent done
INFO     | 2017-11-14 00:57:01,845 | progress   |       Finished subset 6/10, 60.00 percent done
INFO     | 2017-11-14 00:57:01,894 | progress   |       Finished subset 7/10, 70.00 percent done
INFO     | 2017-11-14 00:57:02,022 | progress   |       Finished subset 8/10, 80.00 percent done
INFO     | 2017-11-14 00:57:02,229 | progress   |       Finished subset 9/10, 90.00 percent done
INFO     | 2017-11-14 00:57:02,259 | progress   |       Finished subset 10/10, 100.00 percent done
INFO     | 2017-11-14 00:57:02,260 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:02,295 | analysis_m |       Combining subsets: 'rps16' and 'psaJ'
INFO     | 2017-11-14 00:57:02,295 | analysis_m |       The best scheme has 76 subsets and improves the aic score by 10.91 to 370208.3
INFO     | 2017-11-14 00:57:02,296 | analysis_m |    *** Relaxed clustering algorithm step 2 of up to 76 ***
INFO     | 2017-11-14 00:57:02,296 | analysis_m |       Measuring the similarity of 2850 subset pairs
INFO     | 2017-11-14 00:57:02,296 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:02,296 | analysis_m |       Analysing 4 new subset pairs
INFO     | 2017-11-14 00:57:02,732 | progress   |       Finished subset 1/4, 25.00 percent done
INFO     | 2017-11-14 00:57:02,953 | progress   |       Finished subset 2/4, 50.00 percent done
INFO     | 2017-11-14 00:57:03,072 | progress   |       Finished subset 3/4, 75.00 percent done
INFO     | 2017-11-14 00:57:03,230 | progress   |       Finished subset 4/4, 100.00 percent done
INFO     | 2017-11-14 00:57:03,231 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:03,252 | analysis_m |       Combining subsets: 'ndhJ' and 'atpA'
INFO     | 2017-11-14 00:57:03,253 | analysis_m |       The best scheme has 75 subsets and improves the aic score by 10.15 to 370198.2
INFO     | 2017-11-14 00:57:03,253 | analysis_m |    *** Relaxed clustering algorithm step 3 of up to 76 ***
INFO     | 2017-11-14 00:57:03,253 | analysis_m |       Measuring the similarity of 2775 subset pairs
INFO     | 2017-11-14 00:57:03,254 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:03,254 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:03,561 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:03,562 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:03,575 | analysis_m |       Combining subsets: 'psaA' and 'psbN'
INFO     | 2017-11-14 00:57:03,576 | analysis_m |       The best scheme has 74 subsets and improves the aic score by 8.07 to 370190.1
INFO     | 2017-11-14 00:57:03,576 | analysis_m |    *** Relaxed clustering algorithm step 4 of up to 76 ***
INFO     | 2017-11-14 00:57:03,576 | analysis_m |       Measuring the similarity of 2701 subset pairs
INFO     | 2017-11-14 00:57:03,576 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:03,577 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:03,965 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:03,965 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:03,977 | analysis_m |       Combining subsets: 'psbT' and 'rps18'
INFO     | 2017-11-14 00:57:03,978 | analysis_m |       The best scheme has 73 subsets and improves the aic score by 7.07 to 370183.1
INFO     | 2017-11-14 00:57:03,978 | analysis_m |    *** Relaxed clustering algorithm step 5 of up to 76 ***
INFO     | 2017-11-14 00:57:03,978 | analysis_m |       Measuring the similarity of 2628 subset pairs
INFO     | 2017-11-14 00:57:03,978 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:03,978 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:04,252 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:04,252 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:04,264 | analysis_m |       Combining subsets: 'psaI' and 'psbT, rps18'
INFO     | 2017-11-14 00:57:04,265 | analysis_m |       The best scheme has 72 subsets and improves the aic score by 9.44 to 370173.6
INFO     | 2017-11-14 00:57:04,265 | analysis_m |    *** Relaxed clustering algorithm step 6 of up to 76 ***
INFO     | 2017-11-14 00:57:04,265 | analysis_m |       Measuring the similarity of 2556 subset pairs
INFO     | 2017-11-14 00:57:04,265 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:04,266 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:04,771 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:04,771 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:04,780 | analysis_m |       Combining subsets: 'clpP' and 'rps16, psaJ'
INFO     | 2017-11-14 00:57:04,781 | analysis_m |       The best scheme has 71 subsets and improves the aic score by 7.45 to 370166.2
INFO     | 2017-11-14 00:57:04,781 | analysis_m |    *** Relaxed clustering algorithm step 7 of up to 76 ***
INFO     | 2017-11-14 00:57:04,781 | analysis_m |       Measuring the similarity of 2485 subset pairs
INFO     | 2017-11-14 00:57:04,782 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:04,782 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:04,941 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:04,941 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:04,951 | analysis_m |       Combining subsets: 'psbJ' and 'petG'
INFO     | 2017-11-14 00:57:04,952 | analysis_m |       The best scheme has 70 subsets and improves the aic score by 6.47 to 370159.7
INFO     | 2017-11-14 00:57:04,952 | analysis_m |    *** Relaxed clustering algorithm step 8 of up to 76 ***
INFO     | 2017-11-14 00:57:04,952 | analysis_m |       Measuring the similarity of 2415 subset pairs
INFO     | 2017-11-14 00:57:04,952 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:04,953 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:05,876 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:05,876 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:05,888 | analysis_m |       Combining subsets: 'petN' and 'psbL'
INFO     | 2017-11-14 00:57:05,890 | analysis_m |       The best scheme has 69 subsets and improves the aic score by 6.08 to 370153.6
INFO     | 2017-11-14 00:57:05,890 | analysis_m |    *** Relaxed clustering algorithm step 9 of up to 76 ***
INFO     | 2017-11-14 00:57:05,890 | analysis_m |       Measuring the similarity of 2346 subset pairs
INFO     | 2017-11-14 00:57:05,891 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:05,891 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:06,340 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:06,340 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:06,353 | analysis_m |       Combining subsets: 'ycf4' and 'psbK'
INFO     | 2017-11-14 00:57:06,354 | analysis_m |       The best scheme has 68 subsets and improves the aic score by 5.15 to 370148.5
INFO     | 2017-11-14 00:57:06,354 | analysis_m |    *** Relaxed clustering algorithm step 10 of up to 76 ***
INFO     | 2017-11-14 00:57:06,354 | analysis_m |       Measuring the similarity of 2278 subset pairs
INFO     | 2017-11-14 00:57:06,355 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:06,355 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:06,653 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:06,654 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:06,665 | analysis_m |       Combining subsets: 'rps11' and 'rps8'
INFO     | 2017-11-14 00:57:06,666 | analysis_m |       The best scheme has 67 subsets and improves the aic score by 2.21 to 370146.2
INFO     | 2017-11-14 00:57:06,666 | analysis_m |    *** Relaxed clustering algorithm step 11 of up to 76 ***
INFO     | 2017-11-14 00:57:06,666 | analysis_m |       Measuring the similarity of 2211 subset pairs
INFO     | 2017-11-14 00:57:06,667 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:06,668 | analysis_m |       Analysing 2 new subset pairs
INFO     | 2017-11-14 00:57:06,960 | progress   |       Finished subset 1/2, 50.00 percent done
INFO     | 2017-11-14 00:57:07,297 | progress   |       Finished subset 2/2, 100.00 percent done
INFO     | 2017-11-14 00:57:07,297 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:07,313 | analysis_m |       Combining subsets: 'rpl14' and 'psbJ, petG'
INFO     | 2017-11-14 00:57:07,314 | analysis_m |       The best scheme has 66 subsets and improves the aic score by 5.44 to 370140.8
INFO     | 2017-11-14 00:57:07,314 | analysis_m |    *** Relaxed clustering algorithm step 12 of up to 76 ***
INFO     | 2017-11-14 00:57:07,314 | analysis_m |       Measuring the similarity of 2145 subset pairs
INFO     | 2017-11-14 00:57:07,314 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:07,315 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:07,629 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:07,629 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:07,640 | analysis_m |       Combining subsets: 'rbcL' and 'rpl36'
INFO     | 2017-11-14 00:57:07,641 | analysis_m |       The best scheme has 65 subsets and improves the aic score by 7.16 to 370133.6
INFO     | 2017-11-14 00:57:07,641 | analysis_m |    *** Relaxed clustering algorithm step 13 of up to 76 ***
INFO     | 2017-11-14 00:57:07,641 | analysis_m |       Measuring the similarity of 2080 subset pairs
INFO     | 2017-11-14 00:57:07,642 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:57:07,642 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:57:08,091 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:57:08,091 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:57:08,097 | analysis_m |       Found no schemes that improve the score, stopping
INFO     | 2017-11-14 00:57:08,097 | analysis_m |    Relaxed clustering algorithm finished after 13 steps
INFO     | 2017-11-14 00:57:08,097 | analysis_m |    Best scoring scheme is scheme step_12, with aic score of 370133.644
INFO     | 2017-11-14 00:57:08,101 | model_util |    Information on best scheme is here: ./analysis/best_scheme.txt
INFO     | 2017-11-14 00:57:08,109 | model_util |    
INFO     | 2017-11-14 00:57:08,109 | model_util |    
INFO     | 2017-11-14 00:57:08,109 | model_util |    *Citations for this analysis*
INFO     | 2017-11-14 00:57:08,109 | model_util |    -----------------------------
INFO     | 2017-11-14 00:57:08,110 | model_util |    
INFO     | 2017-11-14 00:57:08,110 | model_util |    If you use this analysis in your published work, please cite the following papers on which your analysis relied.
INFO     | 2017-11-14 00:57:08,110 | model_util |    
INFO     | 2017-11-14 00:57:08,110 | model_util |    For the version of PartitionFinder you used, please cite:
INFO     | 2017-11-14 00:57:08,110 | model_util |    Lanfear, R., Frandsen, P. B., Wright, A. M., Senfeld, T., Calcott, B. (2016) PartitionFinder 2: new methods for selecting partitioned models of evolution formolecular and morphological phylogenetic analyses. Molecular biology and evolution. DOI: dx.doi.org/10.1093/molbev/msw260
INFO     | 2017-11-14 00:57:08,110 | model_util |    
INFO     | 2017-11-14 00:57:08,110 | model_util |    For the rcluster algorithm you used, please cite:
INFO     | 2017-11-14 00:57:08,110 | model_util |    Lanfear, R., Calcott, B., Kainer, D., Mayer, C., & Stamatakis, A. (2014). Selecting optimal partitioning schemes for phylogenomic datasets. BMC evolutionary biology, 14(1), 82.
INFO     | 2017-11-14 00:57:08,110 | model_util |    
INFO     | 2017-11-14 00:57:08,110 | model_util |    Your analysis also used RAxML, so please cite:
INFO     | 2017-11-14 00:57:08,110 | model_util |    Stamatakis, A. (2014). RAxML version 8: a tool for phylogenetic analysis and post-analysis of large phylogenies. Bioinformatics, 30(9), 1312-1313.
INFO     | 2017-11-14 00:57:08,111 | model_util |    
INFO     | 2017-11-14 00:57:08,113 | main       | Total processing time: 0:00:34 (h:m:s)
INFO     | 2017-11-14 00:57:08,113 | main       | Processing complete.
