 INFO  | 2017-09-19 CEST 18:53:16 | Evaluating system, bash shell and script execution
 INFO  | 2017-09-19 CEST 18:57:44 |   Processing complete for partition: partition_006_bhlhb2; Execution time: 0.567 minutes
 INFO  | 2017-09-19 CEST 18:58:03 |   Processing complete for partition: partition_007_bmp2; Execution time: 0.317 minutes
 INFO  | 2017-09-19 CEST 18:58:30 |   Processing complete for partition: partition_008_cand1; Execution time: 0.450 minutes
 INFO  | 2017-09-19 CEST 18:58:48 |   Processing complete for partition: partition_009_card4; Execution time: 0.300 minutes
 INFO  | 2017-09-19 CEST 18:59:39 |   Processing complete for partition: partition_010_chr12_1475; Execution time: 0.850 minutes
 INFO  | 2017-09-19 CEST 19:00:12 |   Processing complete for partition: partition_011_chr12_2213; Execution time: 0.550 minutes
 INFO  | 2017-09-19 CEST 19:00:34 |   Processing complete for partition: partition_012_chr12_2426; Execution time: 0.367 minutes
 INFO  | 2017-09-19 CEST 19:01:09 |   Processing complete for partition: partition_013_chr12_3124; Execution time: 0.583 minutes
 INFO  | 2017-09-19 CEST 19:01:34 |   Processing complete for partition: partition_014_chr12_3154; Execution time: 0.417 minutes
 INFO  | 2017-09-19 CEST 19:02:06 |   Processing complete for partition: partition_015_chr12_3865; Execution time: 0.533 minutes
 INFO  | 2017-09-19 CEST 19:02:52 |   Processing complete for partition: partition_016_chr12_5665; Execution time: 0.750 minutes
 INFO  | 2017-09-19 CEST 19:03:29 |   Processing complete for partition: partition_017_chr12_5671; Execution time: 0.617 minutes
 INFO  | 2017-09-19 CEST 19:03:52 |   Processing complete for partition: partition_018_chr12_5730; Execution time: 0.383 minutes
 INFO  | 2017-09-19 CEST 19:04:11 |   Processing complete for partition: partition_019_chr12_5739; Execution time: 0.317 minutes
 INFO  | 2017-09-19 CEST 19:04:40 |   Processing complete for partition: partition_020_chr12_5828; Execution time: 0.483 minutes
 INFO  | 2017-09-19 CEST 19:05:09 |   Processing complete for partition: partition_021_chr12_5837; Execution time: 0.483 minutes
 INFO  | 2017-09-19 CEST 19:05:19 |   Processing complete for partition: partition_022_chr12_5840; Execution time: 0.167 minutes
 INFO  | 2017-09-19 CEST 19:05:44 |   Processing complete for partition: partition_023_chr12_5851; Execution time: 0.417 minutes
 INFO  | 2017-09-19 CEST 19:06:41 |   Processing complete for partition: partition_024_chr12_5878; Execution time: 0.950 minutes
 INFO  | 2017-09-19 CEST 19:07:22 |   Processing complete for partition: partition_025_chr12_5895; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 19:08:03 |   Processing complete for partition: partition_026_chr12_5903; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 19:08:27 |   Processing complete for partition: partition_027_chr12_5908; Execution time: 0.400 minutes
 INFO  | 2017-09-19 CEST 19:09:19 |   Processing complete for partition: partition_028_chr12_5912; Execution time: 0.867 minutes
 INFO  | 2017-09-19 CEST 19:10:15 |   Processing complete for partition: partition_029_chr12_5949; Execution time: 0.933 minutes
 INFO  | 2017-09-19 CEST 19:11:06 |   Processing complete for partition: partition_030_chr12_5969; Execution time: 0.850 minutes
 INFO  | 2017-09-19 CEST 19:11:32 |   Processing complete for partition: partition_031_chr13_1225; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 19:11:54 |   Processing complete for partition: partition_032_chr13_4268; Execution time: 0.367 minutes
 INFO  | 2017-09-19 CEST 19:12:26 |   Processing complete for partition: partition_033_chr13_5059; Execution time: 0.533 minutes
 INFO  | 2017-09-19 CEST 19:12:51 |   Processing complete for partition: partition_034_chr13_5324; Execution time: 0.417 minutes
 INFO  | 2017-09-19 CEST 19:13:16 |   Processing complete for partition: partition_035_chr13_710; Execution time: 0.417 minutes
 INFO  | 2017-09-19 CEST 19:13:37 |   Processing complete for partition: partition_036_chr13_720; Execution time: 0.350 minutes
 INFO  | 2017-09-19 CEST 19:13:56 |   Processing complete for partition: partition_037_chr13_726; Execution time: 0.317 minutes
 INFO  | 2017-09-19 CEST 19:14:40 |   Processing complete for partition: partition_038_chr18_1422; Execution time: 0.733 minutes
 INFO  | 2017-09-19 CEST 19:14:59 |   Processing complete for partition: partition_039_chr18_4493; Execution time: 0.317 minutes
 INFO  | 2017-09-19 CEST 19:15:45 |   Processing complete for partition: partition_040_chr1_10949; Execution time: 0.767 minutes
 INFO  | 2017-09-19 CEST 19:16:34 |   Processing complete for partition: partition_041_chr1_13047; Execution time: 0.817 minutes
 INFO  | 2017-09-19 CEST 19:17:28 |   Processing complete for partition: partition_042_chr1_13198; Execution time: 0.900 minutes
 INFO  | 2017-09-19 CEST 19:18:06 |   Processing complete for partition: partition_043_chr1_13698; Execution time: 0.633 minutes
 INFO  | 2017-09-19 CEST 19:19:12 |   Processing complete for partition: partition_044_chr1_1378; Execution time: 1.100 minutes
 INFO  | 2017-09-19 CEST 19:19:43 |   Processing complete for partition: partition_045_chr1_1418; Execution time: 0.517 minutes
 INFO  | 2017-09-19 CEST 19:20:30 |   Processing complete for partition: partition_046_chr1_14389; Execution time: 0.783 minutes
 INFO  | 2017-09-19 CEST 19:21:23 |   Processing complete for partition: partition_047_chr1_14672; Execution time: 0.883 minutes
 INFO  | 2017-09-19 CEST 19:22:19 |   Processing complete for partition: partition_048_chr1_15412; Execution time: 0.933 minutes
 INFO  | 2017-09-19 CEST 19:23:00 |   Processing complete for partition: partition_049_chr1_15480; Execution time: 0.667 minutes
 INFO  | 2017-09-19 CEST 19:23:48 |   Processing complete for partition: partition_050_chr1_15632; Execution time: 0.800 minutes
 INFO  | 2017-09-19 CEST 19:24:29 |   Processing complete for partition: partition_051_chr1_16199; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 19:25:14 |   Processing complete for partition: partition_052_chr1_18915; Execution time: 0.750 minutes
 INFO  | 2017-09-19 CEST 19:25:45 |   Processing complete for partition: partition_053_chr1_19202; Execution time: 0.517 minutes
 INFO  | 2017-09-19 CEST 19:26:12 |   Processing complete for partition: partition_054_chr1_19246; Execution time: 0.450 minutes
 INFO  | 2017-09-19 CEST 19:26:43 |   Processing complete for partition: partition_055_chr1_19292; Execution time: 0.517 minutes
 INFO  | 2017-09-19 CEST 19:27:46 |   Processing complete for partition: partition_056_chr1_19426; Execution time: 1.050 minutes
 INFO  | 2017-09-19 CEST 19:28:56 |   Processing complete for partition: partition_057_chr1_19885; Execution time: 1.167 minutes
 INFO  | 2017-09-19 CEST 19:29:52 |   Processing complete for partition: partition_058_chr1_21570; Execution time: 0.933 minutes
 INFO  | 2017-09-19 CEST 19:30:46 |   Processing complete for partition: partition_059_chr1_22432; Execution time: 0.900 minutes
 INFO  | 2017-09-19 CEST 19:31:23 |   Processing complete for partition: partition_060_chr1_23573; Execution time: 0.617 minutes
 INFO  | 2017-09-19 CEST 19:31:36 |   Processing complete for partition: partition_061_chr1_24625; Execution time: 0.217 minutes
 INFO  | 2017-09-19 CEST 19:32:00 |   Processing complete for partition: partition_062_chr1_24640; Execution time: 0.400 minutes
 INFO  | 2017-09-19 CEST 19:32:26 |   Processing complete for partition: partition_063_chr1_24644; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 19:32:41 |   Processing complete for partition: partition_064_chr1_24817; Execution time: 0.250 minutes
 INFO  | 2017-09-19 CEST 19:33:34 |   Processing complete for partition: partition_065_chr1_25630; Execution time: 0.883 minutes
 INFO  | 2017-09-19 CEST 19:34:02 |   Processing complete for partition: partition_066_chr1_25670; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 19:34:30 |   Processing complete for partition: partition_067_chr1_25675; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 19:34:45 |   Processing complete for partition: partition_068_chr1_25680; Execution time: 0.250 minutes
 INFO  | 2017-09-19 CEST 19:35:20 |   Processing complete for partition: partition_069_chr1_25692; Execution time: 0.583 minutes
 INFO  | 2017-09-19 CEST 19:35:54 |   Processing complete for partition: partition_070_chr1_25699; Execution time: 0.567 minutes
 INFO  | 2017-09-19 CEST 19:36:22 |   Processing complete for partition: partition_071_chr1_25705; Execution time: 0.450 minutes
 INFO  | 2017-09-19 CEST 19:36:50 |   Processing complete for partition: partition_072_chr1_26035; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 19:37:39 |   Processing complete for partition: partition_073_chr1_27509; Execution time: 0.817 minutes
 INFO  | 2017-09-19 CEST 19:38:20 |   Processing complete for partition: partition_074_chr1_27552; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 19:39:04 |   Processing complete for partition: partition_075_chr1_2930; Execution time: 0.733 minutes
 INFO  | 2017-09-19 CEST 19:39:30 |   Processing complete for partition: partition_076_chr1_29790; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 19:40:17 |   Processing complete for partition: partition_077_chr1_29835; Execution time: 0.783 minutes
 INFO  | 2017-09-19 CEST 19:40:45 |   Processing complete for partition: partition_078_chr1_29841; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 19:41:15 |   Processing complete for partition: partition_079_chr1_29894; Execution time: 0.500 minutes
 INFO  | 2017-09-19 CEST 19:42:19 |   Processing complete for partition: partition_080_chr1_29912; Execution time: 1.067 minutes
 INFO  | 2017-09-19 CEST 19:43:03 |   Processing complete for partition: partition_081_chr1_30195; Execution time: 0.733 minutes
 INFO  | 2017-09-19 CEST 19:43:29 |   Processing complete for partition: partition_082_chr1_30635; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 19:43:58 |   Processing complete for partition: partition_083_chr1_31673; Execution time: 0.483 minutes
 INFO  | 2017-09-19 CEST 19:44:31 |   Processing complete for partition: partition_084_chr1_31677; Execution time: 0.550 minutes
 INFO  | 2017-09-19 CEST 19:45:10 |   Processing complete for partition: partition_085_chr1_31709; Execution time: 0.650 minutes
 INFO  | 2017-09-19 CEST 19:45:53 |   Processing complete for partition: partition_086_chr1_31743; Execution time: 0.717 minutes
 INFO  | 2017-09-19 CEST 19:46:23 |   Processing complete for partition: partition_087_chr1_31749; Execution time: 0.500 minutes
 INFO  | 2017-09-19 CEST 19:46:58 |   Processing complete for partition: partition_088_chr1_31783; Execution time: 0.583 minutes
 INFO  | 2017-09-19 CEST 19:48:04 |   Processing complete for partition: partition_089_chr1_32194; Execution time: 1.100 minutes
 INFO  | 2017-09-19 CEST 19:48:38 |   Processing complete for partition: partition_090_chr1_32208; Execution time: 0.567 minutes
 INFO  | 2017-09-19 CEST 19:49:01 |   Processing complete for partition: partition_091_chr1_32232; Execution time: 0.383 minutes
 INFO  | 2017-09-19 CEST 19:49:40 |   Processing complete for partition: partition_092_chr1_32234; Execution time: 0.650 minutes
 INFO  | 2017-09-19 CEST 19:50:07 |   Processing complete for partition: partition_093_chr1_32266; Execution time: 0.450 minutes
 INFO  | 2017-09-19 CEST 19:50:50 |   Processing complete for partition: partition_094_chr1_32286; Execution time: 0.717 minutes
 INFO  | 2017-09-19 CEST 19:51:03 |   Processing complete for partition: partition_095_chr1_32322; Execution time: 0.217 minutes
 INFO  | 2017-09-19 CEST 19:51:35 |   Processing complete for partition: partition_096_chr1_32333; Execution time: 0.533 minutes
 INFO  | 2017-09-19 CEST 19:52:04 |   Processing complete for partition: partition_097_chr1_32337; Execution time: 0.483 minutes
 INFO  | 2017-09-19 CEST 19:52:38 |   Processing complete for partition: partition_098_chr1_32356; Execution time: 0.567 minutes
 INFO  | 2017-09-19 CEST 19:53:06 |   Processing complete for partition: partition_099_chr1_32365; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 19:53:33 |   Processing complete for partition: partition_100_chr1_32370; Execution time: 0.450 minutes
 INFO  | 2017-09-19 CEST 19:54:08 |   Processing complete for partition: partition_101_chr1_32378; Execution time: 0.583 minutes
 INFO  | 2017-09-19 CEST 19:54:33 |   Processing complete for partition: partition_102_chr1_32429; Execution time: 0.417 minutes
 INFO  | 2017-09-19 CEST 19:55:03 |   Processing complete for partition: partition_103_chr1_32443; Execution time: 0.500 minutes
 INFO  | 2017-09-19 CEST 19:55:45 |   Processing complete for partition: partition_104_chr1_32461; Execution time: 0.700 minutes
 INFO  | 2017-09-19 CEST 19:56:35 |   Processing complete for partition: partition_105_chr1_33834; Execution time: 0.833 minutes
 INFO  | 2017-09-19 CEST 19:57:00 |   Processing complete for partition: partition_106_chr1_34776; Execution time: 0.417 minutes
 INFO  | 2017-09-19 CEST 19:57:42 |   Processing complete for partition: partition_107_chr1_3857; Execution time: 0.700 minutes
 INFO  | 2017-09-19 CEST 19:58:06 |   Processing complete for partition: partition_108_chr1_4680; Execution time: 0.400 minutes
 INFO  | 2017-09-19 CEST 19:58:34 |   Processing complete for partition: partition_109_chr1_5277; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 19:59:07 |   Processing complete for partition: partition_110_chr1_5279; Execution time: 0.550 minutes
 INFO  | 2017-09-19 CEST 19:59:53 |   Processing complete for partition: partition_111_chr1_5288; Execution time: 0.767 minutes
 INFO  | 2017-09-19 CEST 20:00:29 |   Processing complete for partition: partition_112_chr1_5301; Execution time: 0.600 minutes
 INFO  | 2017-09-19 CEST 20:01:09 |   Processing complete for partition: partition_113_chr1_5319; Execution time: 0.667 minutes
 INFO  | 2017-09-19 CEST 20:01:39 |   Processing complete for partition: partition_114_chr1_5334; Execution time: 0.483 minutes
 INFO  | 2017-09-19 CEST 20:02:05 |   Processing complete for partition: partition_115_chr1_5365; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 20:02:31 |   Processing complete for partition: partition_116_chr1_5379; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 20:02:49 |   Processing complete for partition: partition_117_chr1_5409; Execution time: 0.300 minutes
 INFO  | 2017-09-19 CEST 20:03:09 |   Processing complete for partition: partition_118_chr1_5426; Execution time: 0.333 minutes
 INFO  | 2017-09-19 CEST 20:03:33 |   Processing complete for partition: partition_119_chr1_5466; Execution time: 0.400 minutes
 INFO  | 2017-09-19 CEST 20:03:51 |   Processing complete for partition: partition_120_chr1_5470; Execution time: 0.300 minutes
 INFO  | 2017-09-19 CEST 20:04:14 |   Processing complete for partition: partition_121_chr1_5474; Execution time: 0.383 minutes
 INFO  | 2017-09-19 CEST 20:04:57 |   Processing complete for partition: partition_122_chr1_5479; Execution time: 0.717 minutes
 INFO  | 2017-09-19 CEST 20:05:25 |   Processing complete for partition: partition_123_chr1_5492; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 20:05:54 |   Processing complete for partition: partition_124_chr1_8658; Execution time: 0.483 minutes
 INFO  | 2017-09-19 CEST 20:06:30 |   Processing complete for partition: partition_125_chr1_8991; Execution time: 0.600 minutes
 INFO  | 2017-09-19 CEST 20:06:58 |   Processing complete for partition: partition_126_chr20_1391; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 20:07:29 |   Processing complete for partition: partition_127_chr20_253; Execution time: 0.517 minutes
 INFO  | 2017-09-19 CEST 20:08:12 |   Processing complete for partition: partition_128_chr20_3629; Execution time: 0.717 minutes
 INFO  | 2017-09-19 CEST 20:08:52 |   Processing complete for partition: partition_129_chr26_2189; Execution time: 0.667 minutes
 INFO  | 2017-09-19 CEST 20:09:11 |   Processing complete for partition: partition_130_chr26_2766; Execution time: 0.317 minutes
 INFO  | 2017-09-19 CEST 20:09:39 |   Processing complete for partition: partition_131_chr26_2850; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 20:10:06 |   Processing complete for partition: partition_132_chr2_11187; Execution time: 0.450 minutes
 INFO  | 2017-09-19 CEST 20:10:47 |   Processing complete for partition: partition_133_chr2_11494; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 20:11:29 |   Processing complete for partition: partition_134_chr2_11510; Execution time: 0.700 minutes
 INFO  | 2017-09-19 CEST 20:11:50 |   Processing complete for partition: partition_135_chr2_11732; Execution time: 0.350 minutes
 INFO  | 2017-09-19 CEST 20:12:32 |   Processing complete for partition: partition_136_chr2_11743; Execution time: 0.700 minutes
 INFO  | 2017-09-19 CEST 20:13:01 |   Processing complete for partition: partition_137_chr2_11785; Execution time: 0.483 minutes
 INFO  | 2017-09-19 CEST 20:13:30 |   Processing complete for partition: partition_138_chr2_11789; Execution time: 0.483 minutes
 INFO  | 2017-09-19 CEST 20:13:52 |   Processing complete for partition: partition_139_chr2_11804; Execution time: 0.367 minutes
 INFO  | 2017-09-19 CEST 20:14:42 |   Processing complete for partition: partition_140_chr2_12928; Execution time: 0.833 minutes
 INFO  | 2017-09-19 CEST 20:15:04 |   Processing complete for partition: partition_141_chr2_12992; Execution time: 0.367 minutes
 INFO  | 2017-09-19 CEST 20:15:32 |   Processing complete for partition: partition_142_chr2_12994; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 20:16:02 |   Processing complete for partition: partition_143_chr2_13030; Execution time: 0.500 minutes
 INFO  | 2017-09-19 CEST 20:16:32 |   Processing complete for partition: partition_144_chr2_13032; Execution time: 0.500 minutes
 INFO  | 2017-09-19 CEST 20:17:13 |   Processing complete for partition: partition_145_chr2_13034; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 20:17:29 |   Processing complete for partition: partition_146_chr2_13064; Execution time: 0.267 minutes
 INFO  | 2017-09-19 CEST 20:18:16 |   Processing complete for partition: partition_147_chr2_13460; Execution time: 0.783 minutes
 INFO  | 2017-09-19 CEST 20:19:03 |   Processing complete for partition: partition_148_chr2_13502; Execution time: 0.783 minutes
 INFO  | 2017-09-19 CEST 20:19:20 |   Processing complete for partition: partition_149_chr2_1647; Execution time: 0.283 minutes
 INFO  | 2017-09-19 CEST 20:19:47 |   Processing complete for partition: partition_150_chr2_17005; Execution time: 0.450 minutes
 INFO  | 2017-09-19 CEST 20:20:19 |   Processing complete for partition: partition_151_chr2_17019; Execution time: 0.533 minutes
 INFO  | 2017-09-19 CEST 20:20:38 |   Processing complete for partition: partition_152_chr2_17532; Execution time: 0.317 minutes
 INFO  | 2017-09-19 CEST 20:21:13 |   Processing complete for partition: partition_153_chr2_18468; Execution time: 0.583 minutes
 INFO  | 2017-09-19 CEST 20:21:41 |   Processing complete for partition: partition_154_chr2_18477; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 20:22:12 |   Processing complete for partition: partition_155_chr2_18557; Execution time: 0.500 minutes
 INFO  | 2017-09-19 CEST 20:22:57 |   Processing complete for partition: partition_156_chr2_18578; Execution time: 0.750 minutes
 INFO  | 2017-09-19 CEST 20:23:37 |   Processing complete for partition: partition_157_chr2_18589; Execution time: 0.667 minutes
 INFO  | 2017-09-19 CEST 20:24:18 |   Processing complete for partition: partition_158_chr2_18608; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 20:24:50 |   Processing complete for partition: partition_159_chr2_18614; Execution time: 0.533 minutes
 INFO  | 2017-09-19 CEST 20:25:16 |   Processing complete for partition: partition_160_chr2_18619; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 20:26:08 |   Processing complete for partition: partition_161_chr2_18662; Execution time: 0.867 minutes
 INFO  | 2017-09-19 CEST 20:26:22 |   Processing complete for partition: partition_162_chr2_18677; Execution time: 0.233 minutes
 INFO  | 2017-09-19 CEST 20:26:52 |   Processing complete for partition: partition_163_chr2_18686; Execution time: 0.500 minutes
 INFO  | 2017-09-19 CEST 20:27:10 |   Processing complete for partition: partition_164_chr2_18714; Execution time: 0.300 minutes
 INFO  | 2017-09-19 CEST 20:27:30 |   Processing complete for partition: partition_165_chr2_18743; Execution time: 0.333 minutes
 INFO  | 2017-09-19 CEST 20:27:56 |   Processing complete for partition: partition_166_chr2_1916; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 20:28:44 |   Processing complete for partition: partition_167_chr2_20477; Execution time: 0.800 minutes
 INFO  | 2017-09-19 CEST 20:29:25 |   Processing complete for partition: partition_168_chr2_21229; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 20:29:47 |   Processing complete for partition: partition_169_chr2_21265; Execution time: 0.367 minutes
 INFO  | 2017-09-19 CEST 20:30:06 |   Processing complete for partition: partition_170_chr2_21284; Execution time: 0.317 minutes
 INFO  | 2017-09-19 CEST 20:30:27 |   Processing complete for partition: partition_171_chr2_21308; Execution time: 0.350 minutes
 INFO  | 2017-09-19 CEST 20:30:46 |   Processing complete for partition: partition_172_chr2_21320; Execution time: 0.317 minutes
 INFO  | 2017-09-19 CEST 20:31:29 |   Processing complete for partition: partition_173_chr2_21344; Execution time: 0.717 minutes
 INFO  | 2017-09-19 CEST 20:32:14 |   Processing complete for partition: partition_174_chr2_21358; Execution time: 0.750 minutes
 INFO  | 2017-09-19 CEST 20:32:55 |   Processing complete for partition: partition_175_chr2_21401; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 20:33:36 |   Processing complete for partition: partition_176_chr2_21445; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 20:34:12 |   Processing complete for partition: partition_177_chr2_2239; Execution time: 0.600 minutes
 INFO  | 2017-09-19 CEST 20:34:35 |   Processing complete for partition: partition_178_chr2_23113; Execution time: 0.383 minutes
 INFO  | 2017-09-19 CEST 20:35:28 |   Processing complete for partition: partition_179_chr2_23160; Execution time: 0.883 minutes
 INFO  | 2017-09-19 CEST 20:36:11 |   Processing complete for partition: partition_180_chr2_23221; Execution time: 0.717 minutes
 INFO  | 2017-09-19 CEST 20:36:56 |   Processing complete for partition: partition_181_chr2_23596; Execution time: 0.750 minutes
 INFO  | 2017-09-19 CEST 20:37:19 |   Processing complete for partition: partition_182_chr2_23621; Execution time: 0.383 minutes
 INFO  | 2017-09-19 CEST 20:38:00 |   Processing complete for partition: partition_183_chr2_23635; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 20:38:27 |   Processing complete for partition: partition_184_chr2_23648; Execution time: 0.450 minutes
 INFO  | 2017-09-19 CEST 20:38:48 |   Processing complete for partition: partition_185_chr2_23668; Execution time: 0.350 minutes
 INFO  | 2017-09-19 CEST 20:39:12 |   Processing complete for partition: partition_186_chr2_24173; Execution time: 0.400 minutes
 INFO  | 2017-09-19 CEST 20:39:54 |   Processing complete for partition: partition_187_chr2_24655; Execution time: 0.700 minutes
 INFO  | 2017-09-19 CEST 20:40:28 |   Processing complete for partition: partition_188_chr2_24672; Execution time: 0.567 minutes
 INFO  | 2017-09-19 CEST 20:40:49 |   Processing complete for partition: partition_189_chr2_24684; Execution time: 0.350 minutes
 INFO  | 2017-09-19 CEST 20:41:10 |   Processing complete for partition: partition_190_chr2_24697; Execution time: 0.350 minutes
 INFO  | 2017-09-19 CEST 20:41:54 |   Processing complete for partition: partition_191_chr2_24704; Execution time: 0.733 minutes
 INFO  | 2017-09-19 CEST 20:42:46 |   Processing complete for partition: partition_192_chr2_24800; Execution time: 0.867 minutes
 INFO  | 2017-09-19 CEST 20:43:05 |   Processing complete for partition: partition_193_chr2_24815; Execution time: 0.317 minutes
 INFO  | 2017-09-19 CEST 20:43:47 |   Processing complete for partition: partition_194_chr2_24827; Execution time: 0.700 minutes
 INFO  | 2017-09-19 CEST 20:44:09 |   Processing complete for partition: partition_195_chr2_24841; Execution time: 0.367 minutes
 INFO  | 2017-09-19 CEST 20:44:33 |   Processing complete for partition: partition_196_chr2_24859; Execution time: 0.400 minutes
 INFO  | 2017-09-19 CEST 20:44:59 |   Processing complete for partition: partition_197_chr2_24876; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 20:45:31 |   Processing complete for partition: partition_198_chr2_24879; Execution time: 0.533 minutes
 INFO  | 2017-09-19 CEST 20:45:56 |   Processing complete for partition: partition_199_chr2_24910; Execution time: 0.417 minutes
 INFO  | 2017-09-19 CEST 20:46:37 |   Processing complete for partition: partition_200_chr2_25833; Execution time: 0.683 minutes
 INFO  | 2017-09-19 CEST 20:47:11 |   Processing complete for partition: partition_201_chr2_25851; Execution time: 0.567 minutes
 INFO  | 2017-09-19 CEST 20:47:40 |   Processing complete for partition: partition_202_chr2_27241; Execution time: 0.483 minutes
 INFO  | 2017-09-19 CEST 20:48:16 |   Processing complete for partition: partition_203_chr2_27258; Execution time: 0.600 minutes
 INFO  | 2017-09-19 CEST 20:48:44 |   Processing complete for partition: partition_204_chr2_27261; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 20:49:07 |   Processing complete for partition: partition_205_chr2_27280; Execution time: 0.383 minutes
 INFO  | 2017-09-19 CEST 20:49:46 |   Processing complete for partition: partition_206_chr2_27294; Execution time: 0.650 minutes
 INFO  | 2017-09-19 CEST 20:50:11 |   Processing complete for partition: partition_207_chr2_27313; Execution time: 0.417 minutes
 INFO  | 2017-09-19 CEST 20:50:37 |   Processing complete for partition: partition_208_chr2_27968; Execution time: 0.433 minutes
 INFO  | 2017-09-19 CEST 20:51:01 |   Processing complete for partition: partition_209_chr2_29406; Execution time: 0.400 minutes
 INFO  | 2017-09-19 CEST 20:51:32 |   Processing complete for partition: partition_210_chr2_4395; Execution time: 0.517 minutes
 INFO  | 2017-09-19 CEST 20:52:00 |   Processing complete for partition: partition_211_chr2_5491; Execution time: 0.467 minutes
 INFO  | 2017-09-19 CEST 20:52:31 |   Processing complete for partition: partition_212_chr2_5499; Execution time: 0.517 minutes
 INFO  | 2017-09-19 CEST 20:53:03 |   Processing complete for partition: partition_213_chr2_5526; Execution time: 0.533 minutes
 INFO  | 2017-09-19 CEST 20:54:00 |   Processing complete for partition: partition_214_chr2_5991; Execution time: 0.950 minutes
 INFO  | 2017-09-19 CEST 20:54:40 |   Processing complete for partition: partition_215_chr2_6341; Execution time: 0.667 minutes
 INFO  | 2017-09-19 CEST 20:55:00 |   Processing complete for partition: partition_216_chr2_6444; Execution time: 0.333 minutes
