INFO     | 2017-10-30 13:39:07,612 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2017-10-30 13:42:05,375 | progress   |       Finished subset 1/10, 10.00 percent done
INFO     | 2017-10-30 13:42:09,200 | progress   |       Finished subset 2/10, 20.00 percent done
INFO     | 2017-10-30 13:42:12,174 | progress   |       Finished subset 3/10, 30.00 percent done
INFO     | 2017-10-30 13:42:15,266 | progress   |       Finished subset 4/10, 40.00 percent done
INFO     | 2017-10-30 13:42:19,160 | progress   |       Finished subset 5/10, 50.00 percent done
INFO     | 2017-10-30 13:42:23,049 | progress   |       Finished subset 6/10, 60.00 percent done
INFO     | 2017-10-30 13:42:23,466 | progress   |       Finished subset 7/10, 70.00 percent done
INFO     | 2017-10-30 13:42:27,152 | progress   |       Finished subset 8/10, 80.00 percent done
INFO     | 2017-10-30 13:42:30,353 | progress   |       Finished subset 9/10, 90.00 percent done
INFO     | 2017-10-30 13:42:31,523 | progress   |       Finished subset 10/10, 100.00 percent done
INFO     | 2017-10-30 13:42:31,524 | analysis_m |    *** Relaxed clustering algorithm step 1 of up to 9 ***
INFO     | 2017-10-30 13:42:31,524 | analysis_m |       Measuring the similarity of 45 subset pairs
INFO     | 2017-10-30 13:42:31,524 | analysis_m |       Choosing the 5 most similar subset pairs
INFO     | 2017-10-30 13:42:31,525 | analysis_m |       Analysing 5 new subset pairs
INFO     | 2017-10-30 13:42:47,310 | progress   |       Finished subset 1/5, 20.00 percent done
INFO     | 2017-10-30 13:42:53,007 | progress   |       Finished subset 2/5, 40.00 percent done
INFO     | 2017-10-30 13:42:56,519 | progress   |       Finished subset 3/5, 60.00 percent done
INFO     | 2017-10-30 13:43:05,835 | progress   |       Finished subset 4/5, 80.00 percent done
INFO     | 2017-10-30 13:43:07,308 | progress   |       Finished subset 5/5, 100.00 percent done
INFO     | 2017-10-30 13:43:07,308 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-10-30 13:43:07,315 | analysis_m |       Combining subsets: 'ptr' and 'enc'
INFO     | 2017-10-30 13:43:07,315 | analysis_m |       The best scheme has 9 subsets and improves the aic score by 13.69 to 480765.4
INFO     | 2017-10-30 13:43:07,316 | analysis_m |    *** Relaxed clustering algorithm step 2 of up to 9 ***
INFO     | 2017-10-30 13:43:07,316 | analysis_m |       Measuring the similarity of 36 subset pairs
INFO     | 2017-10-30 13:43:07,316 | analysis_m |       Choosing the 4 most similar subset pairs
INFO     | 2017-10-30 13:43:07,316 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-10-30 13:43:21,975 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-10-30 13:43:21,975 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-10-30 13:43:21,976 | analysis_m |       Found no schemes that improve the score, stopping
INFO     | 2017-10-30 13:43:21,976 | analysis_m |    Relaxed clustering algorithm finished after 2 steps
INFO     | 2017-10-30 13:43:21,976 | analysis_m |    Best scoring scheme is scheme step_1, with aic score of 480765.367
INFO     | 2017-10-30 13:43:21,977 | model_util |    Information on best scheme is here: ./analysis/best_scheme.txt
INFO     | 2017-10-30 13:43:21,978 | model_util |    
INFO     | 2017-10-30 13:43:21,978 | model_util |    
INFO     | 2017-10-30 13:43:21,978 | model_util |    *Citations for this analysis*
INFO     | 2017-10-30 13:43:21,978 | model_util |    -----------------------------
INFO     | 2017-10-30 13:43:21,979 | model_util |    
INFO     | 2017-10-30 13:43:21,979 | model_util |    If you use this analysis in your published work, please cite the following papers on which your analysis relied.
INFO     | 2017-10-30 13:43:21,979 | model_util |    
INFO     | 2017-10-30 13:43:21,979 | model_util |    For the version of PartitionFinder you used, please cite:
INFO     | 2017-10-30 13:43:21,979 | model_util |    Lanfear, R., Frandsen, P. B., Wright, A. M., Senfeld, T., Calcott, B. (2016) PartitionFinder 2: new methods for selecting partitioned models of evolution formolecular and morphological phylogenetic analyses. Molecular biology and evolution. DOI: dx.doi.org/10.1093/molbev/msw260
INFO     | 2017-10-30 13:43:21,979 | model_util |    
INFO     | 2017-10-30 13:43:21,979 | model_util |    For the rcluster algorithm you used, please cite:
INFO     | 2017-10-30 13:43:21,979 | model_util |    Lanfear, R., Calcott, B., Kainer, D., Mayer, C., & Stamatakis, A. (2014). Selecting optimal partitioning schemes for phylogenomic datasets. BMC evolutionary biology, 14(1), 82.
INFO     | 2017-10-30 13:43:21,979 | model_util |    
INFO     | 2017-10-30 13:43:21,979 | model_util |    Your analysis also used RAxML, so please cite:
INFO     | 2017-10-30 13:43:21,979 | model_util |    Stamatakis, A. (2014). RAxML version 8: a tool for phylogenetic analysis and post-analysis of large phylogenies. Bioinformatics, 30(9), 1312-1313.
INFO     | 2017-10-30 13:43:21,980 | model_util |    
INFO     | 2017-10-30 13:43:21,981 | main       | Total processing time: 0:04:14 (h:m:s)
INFO     | 2017-10-30 13:43:21,981 | main       | Processing complete.
