 INFO  | 2017-10-26 CEST 16:06:20 | Evaluating system, bash shell and script execution
 INFO  | 2017-10-26 CEST 16:11:25 |   Processing complete for partition: partition_022_13051_orylat2_chr14_20184243_20184422.phy; Execution time: 0.217 minutes
 INFO  | 2017-10-26 CEST 16:11:45 |   Processing complete for partition: partition_023_13188_orylat2_chr14_22050940_22051120.phy; Execution time: 0.333 minutes
 INFO  | 2017-10-26 CEST 16:11:47 |   Processing complete for partition: partition_024_1320_orylat2_chr1_21206085_21206265.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:11:54 |   Processing complete for partition: partition_025_13342_orylat2_chr14_23205263_23205442.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-26 CEST 16:11:56 |   Processing complete for partition: partition_026_13534_orylat2_chr14_29182490_29182669.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:12:00 |   Processing complete for partition: partition_027_13680_orylat2_chr14_31599989_31600168.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:12:05 |   Processing complete for partition: partition_028_13793_orylat2_chr15_666103_666283.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:12:09 |   Processing complete for partition: partition_029_14043_orylat2_chr15_6948623_6948802.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:12:14 |   Processing complete for partition: partition_030_14059_orylat2_chr15_7038351_7038531.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:12:19 |   Processing complete for partition: partition_031_14069_orylat2_chr15_7082580_7082760.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:12:22 |   Processing complete for partition: partition_032_14082_orylat2_chr15_7109080_7109260.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:12:31 |   Processing complete for partition: partition_033_14102_orylat2_chr15_7228146_7228326.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:12:41 |   Processing complete for partition: partition_034_14474_orylat2_chr15_15451078_15451257.phy; Execution time: 0.167 minutes
 INFO  | 2017-10-26 CEST 16:12:54 |   Processing complete for partition: partition_035_14496_orylat2_chr15_15501467_15501684.phy; Execution time: 0.217 minutes
 INFO  | 2017-10-26 CEST 16:12:56 |   Processing complete for partition: partition_036_1451_orylat2_chr1_22165507_22165687.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:13:06 |   Processing complete for partition: partition_037_14657_orylat2_chr15_16152161_16152341.phy; Execution time: 0.167 minutes
 INFO  | 2017-10-26 CEST 16:13:10 |   Processing complete for partition: partition_038_14660_orylat2_chr15_16153206_16153386.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:13:18 |   Processing complete for partition: partition_039_14880_orylat2_chr15_18108657_18108836.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-26 CEST 16:13:24 |   Processing complete for partition: partition_040_14972_orylat2_chr15_18206751_18206930.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:13:28 |   Processing complete for partition: partition_041_1521_orylat2_chr1_22306305_22306484.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:13:40 |   Processing complete for partition: partition_042_15263_orylat2_chr15_18813667_18813846.phy; Execution time: 0.200 minutes
 INFO  | 2017-10-26 CEST 16:13:49 |   Processing complete for partition: partition_043_15364_orylat2_chr15_18842497_18842676.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:13:52 |   Processing complete for partition: partition_044_15406_orylat2_chr15_18850151_18850331.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:14:02 |   Processing complete for partition: partition_045_15475_orylat2_chr15_18870348_18870528.phy; Execution time: 0.167 minutes
 INFO  | 2017-10-26 CEST 16:14:11 |   Processing complete for partition: partition_046_15502_orylat2_chr15_18875741_18875936.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:14:16 |   Processing complete for partition: partition_047_1556_orylat2_chr1_22390418_22390598.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:14:25 |   Processing complete for partition: partition_048_15613_orylat2_chr15_18905615_18905794.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:14:36 |   Processing complete for partition: partition_049_15703_orylat2_chr15_19419800_19419980.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:14:40 |   Processing complete for partition: partition_050_15812_orylat2_chr15_20169029_20169209.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:14:50 |   Processing complete for partition: partition_051_15831_orylat2_chr15_20209844_20210024.phy; Execution time: 0.167 minutes
 INFO  | 2017-10-26 CEST 16:14:56 |   Processing complete for partition: partition_052_15931_orylat2_chr15_20351721_20351900.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:15:00 |   Processing complete for partition: partition_053_1607_orylat2_chr1_22461490_22461669.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:15:07 |   Processing complete for partition: partition_054_1613_orylat2_chr1_22480953_22481133.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-26 CEST 16:15:09 |   Processing complete for partition: partition_055_16368_orylat2_chr15_22258021_22258200.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:15:14 |   Processing complete for partition: partition_056_16460_orylat2_chr15_22991304_22991483.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:15:24 |   Processing complete for partition: partition_057_16494_orylat2_chr15_23044589_23044768.phy; Execution time: 0.167 minutes
 INFO  | 2017-10-26 CEST 16:15:35 |   Processing complete for partition: partition_058_16582_orylat2_chr15_24067400_24067580.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:15:39 |   Processing complete for partition: partition_059_16614_orylat2_chr15_24313101_24313281.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:15:42 |   Processing complete for partition: partition_060_16775_orylat2_chr15_25858000_25858180.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:15:50 |   Processing complete for partition: partition_061_16905_orylat2_chr15_27216565_27216744.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-26 CEST 16:15:53 |   Processing complete for partition: partition_062_17228_orylat2_chr15_29702338_29702518.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:15:55 |   Processing complete for partition: partition_063_17230_orylat2_chr15_29720391_29720571.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:16:01 |   Processing complete for partition: partition_064_17305_orylat2_chr16_594861_595040.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:16:06 |   Processing complete for partition: partition_065_17421_orylat2_chr16_998887_999066.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:16:12 |   Processing complete for partition: partition_066_17424_orylat2_chr16_1035320_1035500.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:16:32 |   Processing complete for partition: partition_067_17450_orylat2_chr16_1092477_1092656.phy; Execution time: 0.333 minutes
 INFO  | 2017-10-26 CEST 16:16:43 |   Processing complete for partition: partition_068_17466_orylat2_chr16_1253758_1253937.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:16:52 |   Processing complete for partition: partition_069_17557_orylat2_chr16_2216748_2216928.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:17:22 |   Processing complete for partition: partition_070_17614_orylat2_chr16_2929627_2929806.phy; Execution time: 0.500 minutes
 INFO  | 2017-10-26 CEST 16:17:24 |   Processing complete for partition: partition_071_17684_orylat2_chr16_2999296_2999475.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:17:28 |   Processing complete for partition: partition_072_17695_orylat2_chr16_3007646_3007826.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:17:53 |   Processing complete for partition: partition_073_17729_orylat2_chr16_3025875_3026055.phy; Execution time: 0.417 minutes
 INFO  | 2017-10-26 CEST 16:17:56 |   Processing complete for partition: partition_074_17763_orylat2_chr16_3062287_3062466.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:17:58 |   Processing complete for partition: partition_075_17869_orylat2_chr16_5174650_5174830.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:18:08 |   Processing complete for partition: partition_076_18131_orylat2_chr16_8737432_8737611.phy; Execution time: 0.167 minutes
 INFO  | 2017-10-26 CEST 16:18:10 |   Processing complete for partition: partition_077_18240_orylat2_chr16_8912606_8912785.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:18:21 |   Processing complete for partition: partition_078_18270_orylat2_chr16_8951179_8951358.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:18:28 |   Processing complete for partition: partition_079_19396_orylat2_chr16_18498888_18499068.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-26 CEST 16:18:33 |   Processing complete for partition: partition_080_19564_orylat2_chr16_21073470_21073650.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:18:56 |   Processing complete for partition: partition_081_19592_orylat2_chr16_21174511_21174690.phy; Execution time: 0.383 minutes
 INFO  | 2017-10-26 CEST 16:18:59 |   Processing complete for partition: partition_082_19796_orylat2_chr16_25349518_25349698.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:19:15 |   Processing complete for partition: partition_083_19842_orylat2_chr16_26336373_26336552.phy; Execution time: 0.267 minutes
 INFO  | 2017-10-26 CEST 16:19:21 |   Processing complete for partition: partition_084_20115_orylat2_chr16_28692769_28692948.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:19:53 |   Processing complete for partition: partition_085_20333_orylat2_chr17_4219689_4219868.phy; Execution time: 0.533 minutes
 INFO  | 2017-10-26 CEST 16:20:04 |   Processing complete for partition: partition_086_20373_orylat2_chr17_4419583_4419762.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:20:09 |   Processing complete for partition: partition_087_21338_orylat2_chr17_20504980_20505159.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:20:13 |   Processing complete for partition: partition_088_21398_orylat2_chr17_21492610_21492790.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:20:18 |   Processing complete for partition: partition_089_21914_orylat2_chr17_25795188_25795368.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:20:23 |   Processing complete for partition: partition_090_21928_orylat2_chr17_25811503_25811682.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:20:40 |   Processing complete for partition: partition_091_22073_orylat2_chr17_26362394_26362573.phy; Execution time: 0.283 minutes
 INFO  | 2017-10-26 CEST 16:20:51 |   Processing complete for partition: partition_092_22099_orylat2_chr17_26374686_26374904.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:20:57 |   Processing complete for partition: partition_093_22459_orylat2_chr17_28292288_28292468.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:21:06 |   Processing complete for partition: partition_094_22466_orylat2_chr17_28294578_28294757.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:21:17 |   Processing complete for partition: partition_095_22482_orylat2_chr17_28327362_28327541.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:21:20 |   Processing complete for partition: partition_096_22542_orylat2_chr17_28477535_28477714.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:21:22 |   Processing complete for partition: partition_097_22557_orylat2_chr17_28493527_28493707.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:21:28 |   Processing complete for partition: partition_098_22617_orylat2_chr17_28827269_28827448.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:21:58 |   Processing complete for partition: partition_099_23196_orylat2_chr18_9386976_9387156.phy; Execution time: 0.500 minutes
 INFO  | 2017-10-26 CEST 16:22:12 |   Processing complete for partition: partition_100_23333_orylat2_chr18_10223841_10224021.phy; Execution time: 0.233 minutes
 INFO  | 2017-10-26 CEST 16:22:15 |   Processing complete for partition: partition_101_23439_orylat2_chr18_10861527_10861706.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:22:35 |   Processing complete for partition: partition_102_24653_orylat2_chr19_8255095_8255274.phy; Execution time: 0.333 minutes
 INFO  | 2017-10-26 CEST 16:22:54 |   Processing complete for partition: partition_103_24740_orylat2_chr19_8765368_8765547.phy; Execution time: 0.317 minutes
 INFO  | 2017-10-26 CEST 16:22:58 |   Processing complete for partition: partition_104_24999_orylat2_chr19_9348234_9348414.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:23:02 |   Processing complete for partition: partition_105_25240_orylat2_chr19_10206651_10206830.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:23:05 |   Processing complete for partition: partition_106_25712_orylat2_chr19_17393180_17393359.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:23:13 |   Processing complete for partition: partition_107_26033_orylat2_chr2_5354297_5354476.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-26 CEST 16:23:16 |   Processing complete for partition: partition_108_26468_orylat2_chr2_20744345_20744524.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:23:25 |   Processing complete for partition: partition_109_27645_orylat2_chr20_10534979_10535158.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:23:26 |   Processing complete for partition: partition_110_2775_orylat2_chr10_5723437_5723616.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-26 CEST 16:23:31 |   Processing complete for partition: partition_111_27901_orylat2_chr20_11011349_11011528.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:23:33 |   Processing complete for partition: partition_112_27931_orylat2_chr20_11066287_11066466.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:23:36 |   Processing complete for partition: partition_113_28115_orylat2_chr20_11834906_11835085.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:23:40 |   Processing complete for partition: partition_114_28133_orylat2_chr20_11859433_11859612.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:23:50 |   Processing complete for partition: partition_115_28145_orylat2_chr20_11870277_11870456.phy; Execution time: 0.167 minutes
 INFO  | 2017-10-26 CEST 16:23:53 |   Processing complete for partition: partition_116_28151_orylat2_chr20_11876516_11876695.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:23:56 |   Processing complete for partition: partition_117_28156_orylat2_chr20_11883165_11883345.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:24:00 |   Processing complete for partition: partition_118_28350_orylat2_chr20_12047376_12047556.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:24:12 |   Processing complete for partition: partition_119_28407_orylat2_chr20_12253203_12253383.phy; Execution time: 0.200 minutes
 INFO  | 2017-10-26 CEST 16:24:20 |   Processing complete for partition: partition_120_28648_orylat2_chr20_14608628_14608808.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-26 CEST 16:24:24 |   Processing complete for partition: partition_121_28658_orylat2_chr20_14628555_14628734.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:24:33 |   Processing complete for partition: partition_122_28686_orylat2_chr20_14713018_14713197.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:24:36 |   Processing complete for partition: partition_123_2875_orylat2_chr10_6737149_6737329.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:24:39 |   Processing complete for partition: partition_124_28783_orylat2_chr20_15373436_15373616.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:24:52 |   Processing complete for partition: partition_125_28851_orylat2_chr20_15461094_15461274.phy; Execution time: 0.217 minutes
 INFO  | 2017-10-26 CEST 16:25:00 |   Processing complete for partition: partition_126_29007_orylat2_chr20_16712802_16712981.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-26 CEST 16:25:07 |   Processing complete for partition: partition_127_29060_orylat2_chr20_16776517_16776697.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-26 CEST 16:25:12 |   Processing complete for partition: partition_128_29063_orylat2_chr20_16776879_16777058.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:25:37 |   Processing complete for partition: partition_129_29083_orylat2_chr20_16794072_16794251.phy; Execution time: 0.417 minutes
 INFO  | 2017-10-26 CEST 16:25:41 |   Processing complete for partition: partition_130_2915_orylat2_chr10_6796398_6796578.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:25:47 |   Processing complete for partition: partition_131_29191_orylat2_chr20_17683326_17683505.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:25:58 |   Processing complete for partition: partition_132_29277_orylat2_chr20_17879145_17879324.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:26:02 |   Processing complete for partition: partition_133_29398_orylat2_chr20_19110428_19110608.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:26:18 |   Processing complete for partition: partition_134_29451_orylat2_chr20_19229416_19229596.phy; Execution time: 0.267 minutes
 INFO  | 2017-10-26 CEST 16:26:22 |   Processing complete for partition: partition_135_29510_orylat2_chr20_19834163_19834343.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:26:36 |   Processing complete for partition: partition_136_29564_orylat2_chr20_20093226_20093405.phy; Execution time: 0.233 minutes
 INFO  | 2017-10-26 CEST 16:26:42 |   Processing complete for partition: partition_137_30022_orylat2_chr21_8285523_8285703.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:26:49 |   Processing complete for partition: partition_138_30070_orylat2_chr21_8485816_8485995.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-26 CEST 16:26:58 |   Processing complete for partition: partition_139_30074_orylat2_chr21_8507317_8507496.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:27:24 |   Processing complete for partition: partition_140_30113_orylat2_chr21_8630533_8630712.phy; Execution time: 0.433 minutes
 INFO  | 2017-10-26 CEST 16:27:49 |   Processing complete for partition: partition_141_30255_orylat2_chr21_9252483_9252663.phy; Execution time: 0.417 minutes
 INFO  | 2017-10-26 CEST 16:27:56 |   Processing complete for partition: partition_142_30261_orylat2_chr21_9274482_9274662.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-26 CEST 16:28:02 |   Processing complete for partition: partition_143_30268_orylat2_chr21_9305599_9305779.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:28:12 |   Processing complete for partition: partition_144_30297_orylat2_chr21_9406163_9406343.phy; Execution time: 0.167 minutes
 INFO  | 2017-10-26 CEST 16:28:23 |   Processing complete for partition: partition_145_30309_orylat2_chr21_9426665_9426844.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:28:36 |   Processing complete for partition: partition_146_30325_orylat2_chr21_9456497_9456676.phy; Execution time: 0.217 minutes
 INFO  | 2017-10-26 CEST 16:28:51 |   Processing complete for partition: partition_147_30337_orylat2_chr21_9465044_9465224.phy; Execution time: 0.250 minutes
 INFO  | 2017-10-26 CEST 16:28:54 |   Processing complete for partition: partition_148_30345_orylat2_chr21_9470767_9470978.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-26 CEST 16:29:05 |   Processing complete for partition: partition_149_30375_orylat2_chr21_9498872_9499066.phy; Execution time: 0.183 minutes
 INFO  | 2017-10-26 CEST 16:29:07 |   Processing complete for partition: partition_150_3037_orylat2_chr10_7436728_7436908.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-26 CEST 16:29:19 |   Processing complete for partition: partition_151_30405_orylat2_chr21_9535218_9535398.phy; Execution time: 0.200 minutes
 INFO  | 2017-10-26 CEST 16:29:25 |   Processing complete for partition: partition_152_30446_orylat2_chr21_9577142_9577321.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:29:29 |   Processing complete for partition: partition_153_3082_orylat2_chr10_8058351_8058530.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:29:48 |   Processing complete for partition: partition_154_30952_orylat2_chr21_20032298_20032478.phy; Execution time: 0.317 minutes
 INFO  | 2017-10-26 CEST 16:29:57 |   Processing complete for partition: partition_155_31232_orylat2_chr21_22583309_22583489.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-26 CEST 16:30:47 |   Processing complete for partition: partition_156_31312_orylat2_chr21_22632766_22632945.phy; Execution time: 0.833 minutes
 INFO  | 2017-10-26 CEST 16:30:54 |   Processing complete for partition: partition_157_31320_orylat2_chr21_22643255_22643434.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-26 CEST 16:30:59 |   Processing complete for partition: partition_158_31353_orylat2_chr21_23054326_23054505.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:31:04 |   Processing complete for partition: partition_159_31365_orylat2_chr21_23062388_23062568.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:31:21 |   Processing complete for partition: partition_160_31383_orylat2_chr21_23073386_23073565.phy; Execution time: 0.283 minutes
 INFO  | 2017-10-26 CEST 16:31:29 |   Processing complete for partition: partition_161_3145_orylat2_chr10_9250916_9251095.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-26 CEST 16:31:33 |   Processing complete for partition: partition_162_31498_orylat2_chr21_23891641_23891879.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:31:41 |   Processing complete for partition: partition_163_31502_orylat2_chr21_23902474_23902654.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-26 CEST 16:31:49 |   Processing complete for partition: partition_164_31506_orylat2_chr21_23905898_23906078.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-26 CEST 16:31:54 |   Processing complete for partition: partition_165_3152_orylat2_chr10_9288729_9288908.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:32:00 |   Processing complete for partition: partition_166_31637_orylat2_chr21_24236702_24236881.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-26 CEST 16:32:10 |   Processing complete for partition: partition_167_31678_orylat2_chr21_24287040_24287219.phy; Execution time: 0.167 minutes
 INFO  | 2017-10-26 CEST 16:32:15 |   Processing complete for partition: partition_168_31747_orylat2_chr21_24427779_24427959.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-26 CEST 16:32:28 |   Processing complete for partition: partition_169_31753_orylat2_chr21_24442223_24442402.phy; Execution time: 0.217 minutes
 INFO  | 2017-10-26 CEST 16:32:32 |   Processing complete for partition: partition_170_31790_orylat2_chr21_24470252_24470432.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-26 CEST 16:32:47 |   Processing complete for partition: partition_171_31837_orylat2_chr21_24496180_24496360.phy; Execution time: 0.250 minutes
