INFO     | 2017-11-14 00:43:19,280 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2017-11-14 00:51:31,205 | analysis_m |    *** Relaxed clustering algorithm step 1 of up to 55 ***
INFO     | 2017-11-14 00:51:31,205 | analysis_m |       Measuring the similarity of 1540 subset pairs
INFO     | 2017-11-14 00:51:31,206 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:51:31,206 | analysis_m |       Analysing 10 new subset pairs
INFO     | 2017-11-14 00:51:36,934 | progress   |       Finished subset 1/10, 10.00 percent done
INFO     | 2017-11-14 00:51:38,217 | progress   |       Finished subset 2/10, 20.00 percent done
INFO     | 2017-11-14 00:51:41,510 | progress   |       Finished subset 3/10, 30.00 percent done
INFO     | 2017-11-14 00:51:43,629 | progress   |       Finished subset 4/10, 40.00 percent done
INFO     | 2017-11-14 00:51:45,558 | progress   |       Finished subset 5/10, 50.00 percent done
INFO     | 2017-11-14 00:51:49,906 | progress   |       Finished subset 6/10, 60.00 percent done
INFO     | 2017-11-14 00:51:53,349 | progress   |       Finished subset 7/10, 70.00 percent done
INFO     | 2017-11-14 00:51:56,674 | progress   |       Finished subset 8/10, 80.00 percent done
INFO     | 2017-11-14 00:51:58,456 | progress   |       Finished subset 9/10, 90.00 percent done
INFO     | 2017-11-14 00:52:00,039 | progress   |       Finished subset 10/10, 100.00 percent done
INFO     | 2017-11-14 00:52:00,040 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:52:00,061 | analysis_m |       Combining subsets: 'O21286' and 'ES319935'
INFO     | 2017-11-14 00:52:00,062 | analysis_m |       The best scheme has 55 subsets and improves the aic score by 10.72 to 580671.7
INFO     | 2017-11-14 00:52:00,062 | analysis_m |    *** Relaxed clustering algorithm step 2 of up to 55 ***
INFO     | 2017-11-14 00:52:00,062 | analysis_m |       Measuring the similarity of 1485 subset pairs
INFO     | 2017-11-14 00:52:00,063 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:52:00,063 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:52:04,035 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:52:04,035 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:52:04,039 | analysis_m |       Combining subsets: 'O19189' and 'O11722'
INFO     | 2017-11-14 00:52:04,040 | analysis_m |       The best scheme has 54 subsets and improves the aic score by 9.17 to 580662.5
INFO     | 2017-11-14 00:52:04,040 | analysis_m |    *** Relaxed clustering algorithm step 3 of up to 55 ***
INFO     | 2017-11-14 00:52:04,041 | analysis_m |       Measuring the similarity of 1431 subset pairs
INFO     | 2017-11-14 00:52:04,041 | analysis_m |       Choosing the 10 most similar subset pairs
INFO     | 2017-11-14 00:52:04,041 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2017-11-14 00:52:12,065 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2017-11-14 00:52:12,065 | analysis_m |       Finding the best partitioning scheme
INFO     | 2017-11-14 00:52:12,068 | analysis_m |       Found no schemes that improve the score, stopping
INFO     | 2017-11-14 00:52:12,068 | analysis_m |    Relaxed clustering algorithm finished after 3 steps
INFO     | 2017-11-14 00:52:12,068 | analysis_m |    Best scoring scheme is scheme step_2, with aic score of 580662.500
INFO     | 2017-11-14 00:52:12,070 | model_util |    Information on best scheme is here: ./analysis/best_scheme.txt
INFO     | 2017-11-14 00:52:12,078 | model_util |    
INFO     | 2017-11-14 00:52:12,078 | model_util |    
INFO     | 2017-11-14 00:52:12,078 | model_util |    *Citations for this analysis*
INFO     | 2017-11-14 00:52:12,078 | model_util |    -----------------------------
INFO     | 2017-11-14 00:52:12,078 | model_util |    
INFO     | 2017-11-14 00:52:12,078 | model_util |    If you use this analysis in your published work, please cite the following papers on which your analysis relied.
INFO     | 2017-11-14 00:52:12,078 | model_util |    
INFO     | 2017-11-14 00:52:12,078 | model_util |    For the version of PartitionFinder you used, please cite:
INFO     | 2017-11-14 00:52:12,078 | model_util |    Lanfear, R., Frandsen, P. B., Wright, A. M., Senfeld, T., Calcott, B. (2016) PartitionFinder 2: new methods for selecting partitioned models of evolution formolecular and morphological phylogenetic analyses. Molecular biology and evolution. DOI: dx.doi.org/10.1093/molbev/msw260
INFO     | 2017-11-14 00:52:12,079 | model_util |    
INFO     | 2017-11-14 00:52:12,079 | model_util |    For the rcluster algorithm you used, please cite:
INFO     | 2017-11-14 00:52:12,079 | model_util |    Lanfear, R., Calcott, B., Kainer, D., Mayer, C., & Stamatakis, A. (2014). Selecting optimal partitioning schemes for phylogenomic datasets. BMC evolutionary biology, 14(1), 82.
INFO     | 2017-11-14 00:52:12,079 | model_util |    
INFO     | 2017-11-14 00:52:12,079 | model_util |    Your analysis also used RAxML, so please cite:
INFO     | 2017-11-14 00:52:12,079 | model_util |    Stamatakis, A. (2014). RAxML version 8: a tool for phylogenetic analysis and post-analysis of large phylogenies. Bioinformatics, 30(9), 1312-1313.
INFO     | 2017-11-14 00:52:12,079 | model_util |    
INFO     | 2017-11-14 00:52:12,080 | main       | Total processing time: 0:08:53 (h:m:s)
INFO     | 2017-11-14 00:52:12,080 | main       | Processing complete.
